taz,chargingPointType,numStalls,pricingModel,feeInCents,parkingType,timeRestrictions,reservedFor
1480,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1481,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1482,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1483,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1484,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1485,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1486,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1487,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1488,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1489,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1490,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1491,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1492,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1493,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1494,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1495,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1496,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1497,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1498,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1499,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1500,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1501,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1502,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1503,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1504,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1505,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1506,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1507,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1508,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1509,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1510,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1511,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1512,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1513,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1514,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1515,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1516,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1517,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1518,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1519,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1520,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1521,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1522,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1523,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1524,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1525,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1526,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1527,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1528,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1529,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1530,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1531,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1532,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1533,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1534,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1535,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1536,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1537,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1538,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1539,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1540,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1541,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1542,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1543,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1544,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1545,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1546,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1547,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1548,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1549,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1550,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1551,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1552,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1553,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1554,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1555,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1556,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1557,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1558,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1559,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1560,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1561,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1562,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1563,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1564,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1565,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1566,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1567,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1568,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1569,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1570,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1571,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1572,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1573,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1574,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1575,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1576,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1577,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1578,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1579,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1580,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1581,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1582,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1583,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1584,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1585,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1586,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1587,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1588,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1589,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1590,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1591,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1592,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1593,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1594,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1595,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1596,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1597,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1598,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1599,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1600,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1601,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1602,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1603,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1604,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1605,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1606,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1607,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1608,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1609,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1610,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1611,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1612,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1613,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1614,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1615,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1616,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1617,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1618,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1619,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1620,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1621,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1622,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1623,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1624,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1625,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1626,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1627,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1628,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1629,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1630,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1631,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1632,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1633,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1634,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1635,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1636,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1637,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1638,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1639,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1640,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1641,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1642,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1643,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1644,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1645,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1646,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1647,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1648,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1649,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1650,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1651,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1652,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1653,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1654,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1655,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1656,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1657,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1658,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1659,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1660,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1661,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1662,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1663,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1664,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1665,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1666,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1667,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1668,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1669,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1670,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1671,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1672,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1673,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1674,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1675,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1676,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1677,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1678,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1679,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1680,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1681,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1682,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1683,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1684,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1685,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1686,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1687,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1688,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1689,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1690,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1691,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1692,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1693,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1694,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1695,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1696,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1697,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1698,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1699,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1700,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1701,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1702,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1703,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1704,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1705,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1706,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1707,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1708,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1709,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1710,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1711,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1712,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1713,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1714,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1715,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1716,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1717,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1718,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1719,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1720,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1721,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1722,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1723,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1724,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1725,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1726,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1727,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1728,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1729,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1730,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1731,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1732,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1733,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1734,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1735,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1736,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1737,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1738,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1739,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1740,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1741,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1742,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1743,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1744,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1745,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1746,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1747,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1748,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1749,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1750,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1751,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1752,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1753,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1754,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1755,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1756,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1757,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1758,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1759,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1760,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1761,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1762,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1763,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1764,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1765,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1766,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1767,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1768,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1769,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1770,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1771,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1772,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1773,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1774,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1775,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1776,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1777,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1778,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1779,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1780,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1781,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1782,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1783,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1784,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1785,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1786,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1787,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1788,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1789,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1790,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1791,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1792,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1793,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1794,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1795,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1796,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1797,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1798,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1799,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1800,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1801,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1802,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1803,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1804,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1805,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1806,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1807,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1808,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1809,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1810,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1811,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1812,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1813,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1814,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1815,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1816,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1817,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1818,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
1819,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
